created_at,text,sentiment
2023-02-13 14:26:09+00:00,one thing i’m NOT about to be is stressed during my pregnancy so my job can kick rocks with that lmaoo🤷🏻‍♀️,-0.34
2023-02-13 14:25:38+00:00,I don't know how I'm gonna top Rihanna's pregnancy announcement. Kinda of rude of her to do that to me honestly 🙄😂🥲,0.2682
2023-02-13 14:25:28+00:00,Does pregnancy mean with a man or did she just buy a baby kit online,0.0
2023-02-13 14:25:26+00:00,"comparing pregnancies is so fucking ridiculous these ppl need help… every pregnancy is different, some women can barely even get out of bed. not everything needs to be a stan war",-0.7889
2023-02-13 14:25:16+00:00,I noticed I cannot eat meat like that with this pregnancy and I am so upset what if this sticks with me after I have the baby I’m going to have to become vegan meat makes me feel like I have a lot of mucus now when I eat it I spit alot,-0.764
2023-02-13 14:24:53+00:00,Men have no mercy when it comes to business and performance. They ain’t trying to hear about postpartum and pregnancy and all that. They just gone say you did a horrible job for half assing. There’s no “you did good for your conditions” or “you showed courage.”,-0.3612
2023-02-13 14:24:52+00:00,Nobody said pregnancy mess with yo digestive system 🥴 NOBODY SAID THAT!!!,-0.5229
2023-02-13 14:24:10+00:00,Posting Rihanna’s pregnancy while you’re hiding yours is some crazy shit😂,-0.5574
2023-02-13 14:23:59+00:00,The Rihanna and Beyonce pregnancy performance debates are weird af.,-0.1779
2023-02-13 14:23:35+00:00,"I still truly believe if Rihanna had tried to announce the pregnancy on stage after the performance, Roger would have cut the mic.",0.2023
2023-02-13 14:23:27+00:00,Y’all just wished ppl cared and support when y’all get pregnant ppl are mad nobody care bout their pregnancy but anyway omg RIRI pregnant !!!!!!!  🥰🥰🥰,0.6017
2023-02-13 14:23:02+00:00,when is harry going to announce their pregnancy,0.0
2023-02-13 14:22:58+00:00,I know everybody’s pregnancy is diff and all but I’m even more impressed with Beyoncé Love on Top pregnancy reveal performance. Like wow.,0.9721
2023-02-13 14:22:52+00:00,It's ok to acknowledge that Rihanna's Super Bowl was subpar. The bar is so low now it's almost laughable if it weren't so sad. Pregnancy is no excuse for low energy and bad lip syncing.,0.1124
2023-02-13 14:22:48+00:00,They talked more about Rihanna’s pregnancy than the game😆 #SuperBowl,0.0
2023-02-13 14:22:46+00:00,The way it’s mostly men having a pregnancy performance off like YOU CAN’T EVEN HAVE KIDS BTCH,0.3612
2023-02-13 14:22:05+00:00,Niggas whose biggest accomplishment is a Facebook platform that pushes out misleading and inaccurate information trying to scold a billionaire Caribbean woman because of her pregnancy.,-0.7783
2023-02-13 14:21:36+00:00,Rihanna pregnancy announcement was the same as Cardi b when they surprised the audience on stage. It was also baby #2 for both of them.,0.2263
2023-02-13 14:21:32+00:00,Aside from the surprise pregnancy announcement who thought that performance was actually good? You need to come with evidence and prove your point cuz I almost fell asleep watching it.,0.6124
2023-02-13 14:21:20+00:00,"Rihanna to ASAP Rocky after their first baby was born:
'I want another kid ASAP' #Rihanna #pregnant #pregnancy #ASAPRocky #SuperBowl #SuperBowlLVII #HalftimeShow",0.0772
2023-02-13 14:20:38+00:00,"2 slippery elms with some act gum,yeah no sounds like a pregnancy to me😂",0.0772
2023-02-13 14:20:38+00:00,"If you need to understand how to quantify the time involved when someone says ASAP, look to Rihanna’s pregnancy.",0.0
2023-02-13 14:20:37+00:00,since riri revealed her pregnancy i think it’s time i tell y’all something 🤔,0.0
2023-02-13 14:20:27+00:00,Pregnancy is no excuse for a lazy performance. Let's not forget Beyonce hit every step and note to Love On Top pregnant af with ease,0.6971
2023-02-13 14:20:19+00:00,i been dreading this damn glucose test since day 1 of pregnancy 🥲,-0.7597
2023-02-13 14:19:54+00:00,FayAnn still had the greatest pregnancy performance of all time 😂,0.6369
2023-02-13 14:19:28+00:00,Rihanna is so pretty!! Pregnancy glow!🥰😍,0.7177
2023-02-13 14:19:12+00:00,"7 months postpartum and I’ve lost all pregnancy weight plus 25 lbs. Stress is wild. Sure, I’ve been trying to “get back” but not all this is effort. Between my job and my personal life, it’s been rough. Have some grace friends, us #AcademicMom’s are drowning.",0.7876
2023-02-13 14:19:12+00:00,It’s the pregnancy announcements and engagements I woke up to this morning. Congrats to everyone❤️,0.6124
2023-02-13 14:19:05+00:00,Why we surprised by pregnancy with a 34 year old woman ? Like isn’t she supposed to be pregnant and having kids ?,0.5803
2023-02-13 14:19:02+00:00,"I’m only disappointed that the pregnancy was Rihanna’s “big announcement” cuz I was ready to buy tour tickets, had she announced a tour/album instead 😢 but it’s her life, and her baby needs a sibling ❤️",-0.0772
2023-02-13 14:18:29+00:00,"Everything in moderation and in balance, for Good Health. We can help at Natural Health❤️.
Dr. Mercola article on Pregnancy and nutrition not allowed.",0.7964
2023-02-13 14:18:29+00:00,I knew she looked different and it’s not the pregnancy it’s the shoes,0.0
2023-02-13 14:18:25+00:00,Super Bowl Fenty Seven will be forever known as Rihanna's pregnancy announcement.,0.5994
2023-02-13 14:17:44+00:00,this pregnancy is kickin my ass😮‍💨,0.0
2023-02-13 14:17:37+00:00,I don’t tolerate pregnancy slander,0.0
2023-02-13 14:17:34+00:00,"if you comparing beyonce and rihanna pregnancy, you don't need no renaissance tickets. hand in your code immediately",0.6234
2023-02-13 14:17:08+00:00,"No shade, Rihanna could of kept that pregnancy announcement. That half time show was not given, to me it just wasn't the time or place",-0.296
2023-02-13 14:17:07+00:00,"Question:
If Rhianna had fallen off that platform and (God forbid) survived, but her pregnancy was terminated.
Would people feel bad because she lost a baby, or say “it was just a clump of cells?” 🤔",-0.8074
2023-02-13 14:16:59+00:00,"no offense, I’m starting to think that pregnancy is becoming contagious 😭…",-0.6808
2023-02-13 14:16:54+00:00,People comparing RiRi to Beyoncé is beyond me…she was never giving Beyoncé and who’s to say her pregnancy and Beyoncé’s pregnancy are going the same???,-0.3769
2023-02-13 14:16:50+00:00,UM… not TOO MUCH on Rihanna ! the same people complaining about Rihanna’s performance &amp; her SECOND pregnancy is mad strange.  y’all aren’t even in same tax bracket as her to be even concerned about what she want to do with HER LIFE.,-0.6996
2023-02-13 14:15:51+00:00,Every woman’s pregnancy is different stop comparing that’s weird!,-0.4926
2023-02-13 14:15:46+00:00,"Okay I take it back, it was a good halftime show to announce her 2nd pregnancy! Go RiRi",0.6239
2023-02-13 14:15:41+00:00,"When that boring ass bland ballad was released 

Yall gave the excuse that "" did we expect pon the replay ,its for a tribute"" as If a tribute can't be more than bland

Now it's did you expect acrobatics with pregnancy 

Knowing damn well....

Yall like to act dense",-0.6908
2023-02-13 14:15:32+00:00,Excited we’ll get more pregnancy fashion from Rihanna this year 😆,0.34
2023-02-13 14:14:38+00:00,Why tf do I keep having pregnancy dreams..this shit is starting to piss me off,-0.743
2023-02-13 14:14:18+00:00,Talking about what other people did or didn’t do during their pregnancy is nasty work. Congratulations to Rihanna! That’s a MOTHER 😍,0.1511
2023-02-13 14:13:34+00:00,"Ordered a new pregnancy pillow hopefully this one is better than the frida mom one 😭😭😭 $70 on the first one, $60 on the second. The things pregnant ladys gotta do for some sleep 😭😭😭😭",0.6808
2023-02-13 14:13:32+00:00,I think this gon be a covered pregnancy for us 😩 we not gon see nun,0.0
2023-02-13 14:13:26+00:00,Pregnancy is an evidence of unprotected sex.,-0.3612
2023-02-13 14:13:21+00:00,I just witnessed my colleague do her pregnancy test and it’s positive🥹🥹🥹 she just got married so happyy for her!!🥹🥺,0.0
2023-02-13 14:13:07+00:00,"No one,i repeat no one headlines the Superbowl with pregnancy, Rihanna did that! Thats was daring and Iconic.",-0.2942
2023-02-13 14:13:04+00:00,The conspiracy theories for the Super Bowl and Rihanna pregnancy is soon pseudo intellectual its not even funny....boooo be creative at least yall just he sounding dumb,0.5267
2023-02-13 14:13:00+00:00,"Rihanna’s performance was (1) amazing but also (2) very clearly said “I’m a billionaire, this is now my HOBBY, and you think I’m gonna risk my pregnancy performing for THIS company that’s not even mine. NAH”",0.5775
2023-02-13 14:12:49+00:00,that must've been the second most iconic pregnancy reveal,0.0
2023-02-13 14:12:45+00:00,comparing Beyonce to Rihanna is so LAME ‼️ this Rih SECOND pregnancy and Beyonce only carried her twins . every pregnancy is DIFFERENT ‼️ Rih ATE that performance PERIODDTTT ‼️😮‍💨😍,-0.6739
2023-02-13 14:12:41+00:00,Rihanna really announced her pregnancy last night 🧍🏿‍♀️ woah,0.0
2023-02-13 14:11:58+00:00,Y’all always crying bout how a man treat y’all during pregnancy but y’all dnt do no better 😒 talk reckless asl to us 💯,-0.4019
2023-02-13 14:11:12+00:00,Women still die in childbirth. POC women die at higher rates. #womenshealth #reproductivehealth #maternalmortality,-0.8316
2023-02-13 14:11:11+00:00,Rihanna reveals pregnancy at Super Bowl half-time show,0.5994
2023-02-13 14:10:49+00:00,ok @rihanna is still that bitch a whole performance pregnant I’ll give it to her cause when the pregnancy takes over who even gets ready. 🥱🔥  and if y’all are saying it wasn’t all that y’all just hatinnnnn🥱,-0.0258
2023-02-13 14:09:52+00:00,I cared about her first pregnancy bc I thought we would get a album or single after. Idc about this one respectfully.,0.6705
2023-02-13 14:09:50+00:00,"To carry a pregnancy to term with a healthy baby no be beans. 
Pregnant women are going through a lot.",0.128
2023-02-13 14:08:51+00:00,"I was busy, so I avoided twitter yesterday night cause I didn't want to be spoiled with Rihanna's performance. I  woke up this morning and saw it. Beautiful, amazing, backup dancers deserve financial security for the rest of their lives. Riri was amazing, and 2nd pregnancy wow.",0.9367
2023-02-13 14:08:03+00:00,Can’t believe Rihanna give us that mediocre performance but then don’t even confirm he pregnancy on stage,0.0
2023-02-13 14:07:56+00:00,"Y'all had Jay-Z in the stadium and still had Rhianna perform? Goddamn 🤣 

I knew the chiefs were gonna win but I spent 29 and a half minutes ( halftime show ) taking a dookie

And Rhianna no one cares about your pregnancy my child is still cuter 🤣",0.7906
2023-02-13 14:07:55+00:00,"this isn’t even about her pregnancy. like congrats to her but halftime is about entertaining, and except PHENOMENAL production, it was very much off",0.7783
