created_at,text,sentiment
2023-02-13 09:46:49+00:00,i’m telling ya’ll pregnancy in the air &amp; it’s valentine’s day tomorrow ya’ll be safe 😘,0.4404
2023-02-13 09:46:38+00:00,Just released the full interview with Helen Parsons of using EFT in Pregnancy and Birth #EFT #tappingTherapy,0.0
2023-02-13 09:46:24+00:00,Everyone talking about rihannas second pregnancy reveal but why is no one talking about that performance 😍😍,-0.4215
2023-02-13 09:46:03+00:00,Congrats to Rihanna and ASAP Rocky on the news of her 2nd pregnancy!! 🎊🎊🎊🎊,0.6103
2023-02-13 09:45:37+00:00,"Why are you guys not happy about Rihanna’s pregnancy?? 

Please leave her oooo!",-0.3716
2023-02-13 09:45:21+00:00,People comparing Rihanna to Beyoncé are clowns really. No two pregnant women are having the same strength in pregnancy. Go get pregnant and see if you can perform nonstop without gasping for air. Go clowns I wanna see. 🤡,0.1796
2023-02-13 09:45:06+00:00,"The one time the world respects a woman, (pregnancy) they still said shuck and jive a lil bit more 😭",0.3182
2023-02-13 09:45:06+00:00,Why are you vexed over another person's pregnancy?,0.0
2023-02-13 09:44:54+00:00,is rihanna pregnant again or is she carrying the baby weight of her first pregnancy?,0.0
2023-02-13 09:44:52+00:00,"RIHANNA ATE with the pregnancy SHE ATE, made cry and everything 

#FentyBowl",-0.4767
2023-02-13 09:44:42+00:00,People now acting as if it's incredible that Rihanna is performing pregnant when we all live in a country with no maternity leave and where the mortality rate of Black women in childbirth is 3x white women.,-0.34
2023-02-13 09:44:25+00:00,I decided to announce my pregnancy last Sunday &amp; Rih “announced “ hers yesterday love that for us lmao,0.8442
2023-02-13 09:43:53+00:00,"I don’t recall my L&amp;D pain too vividly, it was 7yrs ago.
But babyyy, i’ll never forget that pelvic pain during the last months of pregnancy. my pelvic floor was on fiiiire. i literally felt it stretching and the weight 😩
i reconsider a second pregnancy every time because of it.",-0.6809
2023-02-13 09:43:13+00:00,"I’ll wait for new music and a tour. I’m so happy for Rih and hope her pregnancy is stress free and healthy. We all know what pregnancy is like for black woman, let’s leave Rih to chill.",0.9208
2023-02-13 09:42:19+00:00,"Ok so Im watching the rih SuperBowl over breakfast, the only reason anyones watching let’s be real aaaand im underwhelmed? First question is is this her announcing another pregnancy? I literally can’t tell cos she just had one and why is that even the focus???",0.4871
2023-02-13 09:42:08+00:00,"woke up to my whole TL discussing Rihanna. even though I don’t really know what’s going on, here’s my 2 cents: pregnancy ruins everything👍🏼",-0.4404
2023-02-13 09:40:13+00:00,"That was honestly the most iconic half time show ever in my opinion. Rihanna did everything we weren’t expecting; no guest performers, a surprising set list and of course announcing her pregnancy. She delivered. #SuperBowlHalftimeShow",0.4404
2023-02-13 09:39:57+00:00,It’s just me or the navy and the world is less excited of Rihanna’s 2nd pregnancy than the first time?,0.2748
2023-02-13 09:38:39+00:00,"We should’ve caught on Rih’s pregnancy since her press conference because her nose was the notifier last time and again it’s the notifier 😍😍😍😍😍
Rihanna baby we see you Queen ❤️❤️❤️❤️
Baby Robyn on her way",0.0
2023-02-13 09:37:13+00:00,Feeling negative? Have you tried doing childbirth exercises and feeding guinea pig? I hear it really works for Katy Perry. Have a lollipop!,-0.593
2023-02-13 09:37:07+00:00,"I like Rihanna, however that performance didn’t impress me 😭 happy for the 2nd pregnancy tho.",0.8442
2023-02-13 09:37:04+00:00,ASAP and Rihanna's pregnancy shaded the super bowl and the whole performance. The NFL failed this year's #SuperBowlLVII,0.1531
2023-02-13 09:36:15+00:00,"No questions, that pregnancy had to be ASAP.",-0.296
2023-02-13 09:36:04+00:00,I really don’t want my baby daddy nomo 😂 tht shit crazy I think it’s the pregnancy tht did it,-0.6621
2023-02-13 09:35:37+00:00,"Congratulations to the Navy queen @rihanna on her 2nd pregnancy🎀🎊
Now @NICKIMINAJ should announce something to the #Barbz asap!!❤👑😭🎀🎊
Baby Or Album
@billboard @youngmoney @NICKIMINAJ @rihanna",0.6688
2023-02-13 09:34:46+00:00,The there are the comments on her pregnancy and comparing her to other pregnant singers. Ever pregnancy is different. She can have as many children as she likes. Riri is a grown woman not to mention she can afford to raise them in the manner and style she desires.,0.4215
2023-02-13 09:34:37+00:00,Rihanna is really coming to save the pregnancy fashion department for a second consecutive year.,0.5367
2023-02-13 09:34:19+00:00,Did Rihanna actually confirm “pregnancy” because I think it’s mad weird to automatically assume she is after she just had a baby and maybe she’s not in a rush or feel pressure to lose the baby weight. 🤷🏾‍♀️,-0.8316
2023-02-13 09:33:13+00:00,Idk if it’s the nostalgia but Rihanna ate that performance 😭 pregnancy is not easy and I’m sure she would’ve done a lot more if she physically could #SuperBowlLVII,-0.0923
2023-02-13 09:32:27+00:00,blocking anyone who says the halftime show sucked leave my girl Rihanna alone and congrats on her 2nd pregnancy 😩🤍,-0.5267
2023-02-13 09:31:14+00:00,"We wanted a tour, instead got a pregnancy- the twist of all twists @rihanna #SuperBowl2023",0.0
2023-02-13 09:31:06+00:00,"A few months ago, a rep close to Ri said she'd like to get married over her birthday weekend this year. That she wants to walk down the aisle pregnant. Pregnancy down, wedding to go😁",0.3612
2023-02-13 09:30:46+00:00,"I know you’re tempted to make a pun about Rihanna, her pregnancy and ASAP Rocky. I’m just here to tell you not to do it, it won’t bang.",0.0
2023-02-13 09:30:37+00:00,"I love that fact that some women don't use their pregnancy as being handicapped and can still work, perform etc.. thats some powerful shxt.",0.7906
2023-02-13 09:29:11+00:00,"Do people ever say positive stuff to pregnant people? 14 weeks and all I’m hearing is negative comments that always start with ‘just wait until’ or ‘you got …. to look forward to’ 

Just let me enjoy pregnancy man",0.4767
2023-02-13 09:28:42+00:00,"Honestly in early pregnancy I could barely move from nausea. Rihanna did a 14-min half time show and killed it, idc.",-0.3612
2023-02-13 09:28:26+00:00,Is the pregnancy really confirmed ? What if our good sis’ just cannot loose her pregnancy weight… then that would be awkward AF 😭🤔🥺,0.5043
2023-02-13 09:27:55+00:00,Extremely into Rihanna announcing her pregnancy with bitch better have my money,-0.2263
2023-02-13 09:27:20+00:00,"I want to talk about pregnancy, welcome to the fetish brain hours",0.5106
2023-02-13 09:27:20+00:00,y’all be announcing famous people pregnancy before they can even get to like damn,-0.0516
2023-02-13 09:26:38+00:00,"not ashamed to admit I cried more than once watching Rihanna’s performance 😭the pregnancy reveal, the nostalgia from every song, I just am so proud of her 🥹🥹🥹🥹🥹🥹",0.5193
2023-02-13 09:25:56+00:00,Bitches who take the i-Pill every other day are congratulating Rihanna on her pregnancy 🤡,-0.5994
2023-02-13 09:25:26+00:00,"Super Bowl HalfTime Show other artists are using as something grand to push or cement  their careers&amp; successes.
E reach Rihanna’s turn she used it to announce pregnancy.",0.891
2023-02-13 09:24:59+00:00,Make Asap Rocky just tweet say no be him get pregnancy make everywhere scatter,-0.296
2023-02-13 09:24:30+00:00,My cousin is having my nephew within the next week and literally her whole pregnancy I’ve just been sending her pregnancy tiktoks😂😂 I know she sick of me,-0.5106
2023-02-13 09:24:02+00:00,this pregnancy can’t have been planned. 6 weeks was up &amp; they said ayt 😭😭😭😭,0.0
2023-02-13 09:23:43+00:00,Rihanna is rocking her pregnancy beautifully; love to see it,0.836
2023-02-13 09:23:23+00:00,May the sex youre planning for this  Valentines day lead to pregnancy 😂💔,0.0
2023-02-13 09:23:22+00:00,Remember the time Beyoncé performed almost the entire 4 era pregnant and folks accused her of faking her pregnancy???,-0.6747
2023-02-13 09:23:05+00:00,"🚨What's happening this week we can utilise for PR
🚨

🎤 Rhianna performed at the Super Bowl at announced her second pregnancy! 

🏆Harry Styles won four Brits at the weekends ceremony! 

🐜Ant Man and the Wasp Quantum Mania release- 17th Feb! 

🧃Coca-Cola Q4 earnings- 14th Feb",0.8582
2023-02-13 09:22:58+00:00,"I like Rhianna, but aside from it being an epic pregnancy reveal I found the entire performance underwhelming. It seemed to lack the extra 🌟 umph 🌟 that so many have brought before her

Otherwise her vocals were perfect and that made up for it mostly imho",0.5927
2023-02-13 09:22:10+00:00,Y’all another baby and the pregnancy fits????????????? I’m ready.,0.5362
2023-02-13 09:21:52+00:00,Chaeya t4t ajax pussyslayer 69 pregnancy cannon in the sims 4,0.0
2023-02-13 09:21:17+00:00,Sheyi Shay has not said anything about the pregnancy. Clearly Rírí is not pregnant,0.4019
2023-02-13 09:20:39+00:00,Damn pregnancy in the air ain’t it,-0.4019
2023-02-13 09:19:30+00:00,"listen, i love rihanna but i wish she saved her return after the pregnancy lol. girlie was standing still emoji almost",0.9267
2023-02-13 09:19:18+00:00,rihanna got out of pregnancy and started raw dogging again. CANT YOU PRAISE GOD?!!!!!,-0.6843
2023-02-13 09:17:53+00:00,"PSA - Let’s use #SuperBowlLVII as an opportunity to grow.

Rihanna and Beyoncé had similar pregnancy announcements. 2 AMAZING performers. Both really incredible moments.

Let’s NOT pit them against each other continuing the habit of rivalry between women. It’s basic &amp; tired. Ty❤️",0.6633
2023-02-13 09:17:09+00:00,Wisdom teeth pain has to be on level with pregnancy pain surely. Need to get this taken out asap.,-0.0772
2023-02-13 09:16:28+00:00,pregnancy nightmares are the worst,-0.6249
2023-02-13 09:15:30+00:00,Pregnancy is in the air. Wear face mask,0.0
2023-02-13 09:15:19+00:00,"Now that Rihanna announced her pregnancy, I’m just waiting for my queen @NICKIMINAJ to pop out with an announcement. I feel like she’s pregnant too😬🤔",0.3612
2023-02-13 09:14:58+00:00,Look i'm happy for #Rihanna and everything but #Beyonce had one of the best Pregnancy reveals of all time but that just means a longer wait for R9,0.8462
2023-02-13 09:14:48+00:00,"I like how Riri enjoys her pregnancy 🤰🤌🏾 
Gravidinha mais cute 🥰",0.8316
2023-02-13 09:13:54+00:00,Let's be for real. Rihanna got pregnant fast asf again so she could redeem herself and reveal her pregnancy without y'all being in her business lmaoo. Cause that came out of NOWHERE,0.0
2023-02-13 09:13:41+00:00,"I CAN'T BELIEVE that someone of y'all saying that the pregnant woman shouldn't do what she loves because her pregnancy ""is ruining all the fun"" for YOU. THAT'S FUCKED UP.  She was A M A Z I N G 
#RihannaSuperBowl",-0.0343
2023-02-13 09:13:17+00:00,Rihanna did so well with her superbowl performance. and congrats on her 2nd pregnancy. Truly happy for her,0.9143
2023-02-13 09:13:13+00:00,"Happy for Rihanna announcing her pregnancy at the Super Bowl. 

*whispers* My bank account is relieved she did not announce a tour",0.8807
2023-02-13 09:12:53+00:00,"I already spent an hour catching up on Rihanna’s performance, her pregnancy, the ads, trailers, how the turf was made, etc. and just now I found out who actually won the #SuperBowlLVII",0.5719
2023-02-13 09:12:44+00:00,I just feel like clips of Beyoncé revealing her pregnancy should not be shown rn. Let Rihanna have her moment😴,0.3612
2023-02-13 09:12:40+00:00,Back to back pregnancy must be so tough,-0.2479
2023-02-13 09:12:33+00:00,"yall..i felt sick for a few days so i took a pregnancy test yesterday and it was positive. i don't know how to feel, i’m shocked. idk how to tell my parents about it?? but the fact that it's jungkook’s baby is worth it!",0.3187
2023-02-13 09:12:04+00:00,DEAL OF THE DAY: teenage pregnancy from The Dollar Tree only $10 down today with our monthly payment plan!,0.0
2023-02-13 09:11:48+00:00,"May your blessings this week 
shock people like Rihanna’s second pregnancy🙏🏾

Claim if you believe your win is coming!🏌🏿‍♂️",0.8172
2023-02-13 09:11:40+00:00,"Y’all demanding for a more physical performance from Rihanna is so weird. She was on a suspended platform around 50 metres from the ground, well into her pregnancy. She risked just as much as Beyoncé during her Grammys 2017 performance.",-0.722
2023-02-13 09:11:28+00:00,"I just don’t understand what drake and chris brown has to do with Rihanna 🙄🙄my opinion it’s her show time and my girl did good , people speaking on her pregnancy but she can afford to have them babies and the press just want something to get clout off 🙄✅",0.34
